MaNGAID,OBJRA,OBJDEC
1-138223,168.731004191,3.9993935256
1-138227,168.748499694,3.60208836266
1-138276,168.58393777,4.02064011193
1-138281,168.601267794,4.16026495659
1-138283,168.5684611,4.19226907645
1-138298,168.230561782,4.03541726563
1-138324,168.001755124,4.13030529015
1-138351,168.266914194,5.09616034768
1-138401,168.94962812,5.09748870751
1-139814,179.347959166,4.54305781127
1-139868,178.098000815,3.97439609539
1-139929,178.04677522,4.35651794936
1-140248,179.957820987,4.0372712735
1-140345,179.10884,3.76667
1-140368,178.662411907,4.01121189221
1-140369,178.790747708,4.17097504973
1-140383,178.718532963,4.26995521022
1-14039,223.940740324,-0.334934208589
1-14057,223.426697678,-0.0127416403903
1-14092,223.133195164,-0.166402962412
1-14106,222.727488537,0.0277284430543
1-14130,222.869858185,0.907758678385
1-14136,223.183203097,1.21398730017
1-14151,223.34896,0.36421
1-14152,223.261093515,0.203133380578
1-14162,223.496810107,0.832218298842
1-14197,223.78977319,0.781623932016
1-1437,153.691233229,-0.339349545131
1-1439,153.63085745,-0.259439269596
1-144441,207.34602783,4.25931147069
1-144443,207.411606846,4.23827709062
1-144445,207.471665257,4.17796832284
1-144455,206.779743019,3.62232875604
1-144470,206.355441033,3.80664055169
1-144473,206.623411123,3.87831352087
1-144478,206.210369015,4.02384321484
1-144829,208.041297807,3.63691700925
1-144884,207.243832613,3.52248207833
1-144889,206.932679097,3.92787875217
1-144990,207.933291815,4.97600957655
1-145669,118.67516,26.64273
1-145679,118.423230372,26.4926990562
1-145741,117.177504896,26.5397644478
1-145771,116.660473878,26.4702171495
1-145783,116.759566834,26.7764878281
1-145791,117.8440302,27.5408814872
1-145802,117.925702595,27.6073929295
1-145806,117.902065984,27.3796745716
1-145823,118.158573664,28.0266316102
1-145828,117.860433991,26.991842388
1-145842,117.870044268,27.20214259
1-145856,118.383684969,27.7428815514
1-145871,118.531166648,27.6917942954
1-145884,118.625669207,26.915332139
1-145894,118.852820823,26.9863497763
1-145900,119.140351448,27.0332832977
1-145913,120.221692517,28.1303943794
1-145920,119.356842737,27.4403778
1-145922,119.314391101,27.4960155494
1-145926,119.341117108,27.5012922604
1-145958,119.633738082,27.8282401603
1-145963,119.884750278,27.9417139356
1-145978,119.355630313,27.8105794913
1-145988,119.249122151,27.754889
1-145995,119.19856416,28.2167208877
1-146001,119.066492744,28.1482205204
1-146016,118.83975006,27.3985714399
1-146026,118.613875815,28.1247205122
1-146028,118.592626166,27.0088036339
1-146046,118.323963177,27.4607379561
1-146067,118.794043458,28.6993967173
1-146104,119.210337919,28.3758651318
1-146106,119.174197002,28.3718488174
1-146107,119.666861433,29.1699471516
1-146129,119.607231337,28.7037152731
1-146138,119.933844641,28.7273113151
1-146142,119.816053724,28.4219099585
1-146171,120.283098326,29.1480936991
1-146246,120.569446646,28.4459485917
1-146247,120.723976721,28.4571247784
1-146265,121.267517208,29.7227114291
1-146266,121.29142057,29.4553831444
1-146271,120.331416864,29.1793799537
1-146283,121.218820746,29.5818975818
1-146292,120.699665063,29.4698282136
1-146337,119.955306621,28.9297506536
1-146344,120.067091114,29.4714367719
1-146352,119.903377344,28.8637979523
1-146360,119.910133628,28.7460943949
1-146380,120.232680129,29.9226162028
1-146408,121.236587027,30.7646045498
1-146420,120.712914963,29.9644325153
1-146432,121.126303813,30.0070714592
1-146440,121.489662307,30.3718231126
1-146452,122.017214783,29.9550560968
1-146463,121.886131979,30.8124577638
1-146465,121.969894867,30.5963162891
1-146543,122.651546118,31.2946412174
1-146605,122.385466938,31.7035152057
1-147394,140.39879069,43.2572462761
1-147475,153.13479279,46.6953613957
1-147485,151.829104575,46.5464374903
1-147488,153.21425096,46.9128221111
1-147496,153.213639346,47.2949237539
1-147507,152.773273523,46.8995324281
1-147514,151.309949901,46.6508890341
1-147521,152.545357653,46.9522671141
1-147522,152.514716814,47.1209306545
1-147537,151.547771122,47.2950386608
1-147546,151.233963795,46.7237362775
1-147547,151.216783448,46.6900168248
1-147548,151.311297189,46.7529150558
1-147602,151.729558675,47.9841111295
1-147649,152.046182936,47.5174726058
1-147685,156.044276918,47.5239549356
1-147787,154.119427243,47.3648162968
1-147815,153.365546207,47.516235898
1-147863,153.685061429,48.689638952
1-148046,157.77930272,48.0148303874
1-148068,156.805684986,48.2447914261
1-148086,156.699612286,48.1290396768
1-148127,156.298016415,47.7390794143
1-148489,158.890932942,49.9006405869
1-148512,159.301171026,50.1205681408
1-148527,159.563733424,50.2276943977
1-148530,159.574995379,50.1851689244
1-148536,159.435335298,49.7691642851
1-148547,160.369652079,50.8121118698
1-148554,159.604369454,50.0202082193
1-148557,159.714695164,49.7883577635
1-148581,161.317176298,49.8798829113
1-148582,161.256134626,50.2744807858
1-148596,165.01406067,50.0314072081
1-148597,165.161806175,50.2013906501
1-148599,164.986201771,50.1237569448
1-148601,164.889012935,49.9854637595
1-148602,163.79285328,49.3714644261
1-148615,164.793600164,50.2637478792
1-148621,164.662629367,50.1903401841
1-148649,164.000484902,49.9529079988
1-148652,163.961727629,49.6781033346
1-148653,163.912413488,49.8891291028
1-148664,163.063860959,49.6956970894
1-148668,162.754290604,49.8963316265
1-148685,162.218726287,50.0366593211
1-148691,161.539634572,49.5435654232
1-148754,163.061460594,50.5611491355
1-148756,163.00323765,50.8430346056
1-148780,163.622700303,50.5775427178
1-148841,167.245550959,50.3483337626
1-148855,166.075042353,50.0341044982
1-148892,166.420552361,50.5462257849
1-148893,166.408563733,50.3504230793
1-148907,166.050426251,50.6952447142
1-148914,165.776989011,50.3411804043
1-148918,165.651381038,50.6788154237
1-148921,165.658752936,50.7290295324
1-148949,165.198265499,49.9018766228
1-148954,164.971102678,50.0152009606
1-148985,164.982122326,50.4088297608
1-148987,164.551527597,50.2134538693
1-149051,165.481709166,51.2311891901
1-149054,165.40834058,50.8322152847
1-149066,165.824332177,50.7832536266
1-149067,165.833294654,50.7553074437
1-149105,166.768979469,51.6952397999
1-149109,166.815436494,51.9225442496
1-149116,167.145830484,51.9247410957
1-149147,171.102653854,51.23494063
1-149148,171.090866189,50.94366468
1-149170,170.562276175,50.7423359453
1-149172,170.539532448,51.1304263545
1-149193,170.166473867,50.8272870675
1-149200,168.73450562,50.334872965
1-149211,168.947799683,50.4016342163
1-149228,169.388714235,51.2716169401
1-149235,169.346247668,51.013378051
1-149270,168.300903481,50.2645926072
1-149277,167.98139033,50.0838502624
1-149284,168.163997566,50.6704842038
1-149323,167.944631582,52.1174330619
1-149329,168.361497759,51.7898396071
1-149384,169.378360081,51.9663298857
1-149454,170.162774962,52.6250411869
1-149461,171.065567027,51.7423071352
1-149470,170.634165673,51.5331403261
1-149471,173.037843908,50.7655350127
1-149496,172.621931698,50.7652709204
1-149501,173.721051992,51.0914623597
1-149507,172.156127006,50.8273829413
1-149512,172.318390244,50.9533615758
1-149517,172.218382754,51.0006797463
1-149532,171.718323494,50.5423825522
1-149536,172.104499923,51.0283528932
1-149541,172.430513229,51.2376634304
1-149556,172.317236027,51.5232336738
1-149557,171.779020656,51.1316446862
1-149561,171.657261919,51.5730412626
1-149563,171.462218476,50.6716162608
1-149572,171.383699396,51.1804088108
1-149580,170.803434791,51.1858847796
1-149586,170.516427569,50.8151214777
1-149589,170.723449707,51.3417778015
1-149593,170.70809677,51.2077081692
1-149597,170.483361192,52.8509678278
1-149603,169.708032528,51.7415530605
1-149610,171.159777594,52.5334256699
1-149621,171.394123778,52.5462969861
1-149622,171.978359283,53.0010855281
1-149624,171.357399251,52.6228783046
1-149631,170.859803262,51.719017951
1-149650,171.3568219,51.8839320984
1-149678,172.367915474,52.2256548653
1-149683,172.710872121,52.2077083462
1-149686,172.492084431,52.1831218423
1-149695,172.886300459,52.6560298078
1-149709,173.412868529,52.6745867065
1-149720,174.22898196,52.074745143
1-149721,173.898574725,51.7585184922
1-149730,176.224235153,51.267066724
1-149758,176.08426433,51.0193303344
1-149871,173.487347605,51.2497782985
1-149878,173.806890998,51.1619349883
1-149879,173.529250183,51.2208329985
1-149882,172.881712438,51.4106143104
1-149887,172.798562522,51.6980673726
1-149896,173.194517196,52.9408979919
1-149905,172.747894253,52.286610855
1-149985,175.465781636,52.6481039085
1-149989,175.822327233,52.7607282198
1-150013,176.13182454,52.6850796771
1-150173,178.048750543,51.989659304
1-150227,177.271667998,51.582213665
1-150232,177.217977736,51.5521761435
1-150245,176.940672412,51.0841798067
1-150254,176.787116029,50.9997116142
1-150286,175.402722248,51.8627179839
1-150302,176.022990288,52.8580410347
1-150328,176.567273244,52.8975220709
1-150337,176.83434,52.48843
1-150343,177.528404347,53.4198357093
1-150370,177.844535418,53.4441892852
1-150371,177.719600157,53.0666850736
1-150387,177.652146693,52.9284849415
1-150394,178.337530833,52.3453063957
1-150397,178.377423705,52.6894508496
1-150409,178.501280884,52.9214684692
1-150467,179.222946046,52.5471547263
1-150472,179.190268534,52.5070846888
1-150484,178.938661141,52.9939219537
1-150586,180.868184509,51.7155799645
1-150615,180.170419221,52.0379215415
1-150768,180.253019632,53.2501626213
1-150785,179.698674351,52.9889744502
1-150792,179.620301713,52.5702709861
1-150842,181.788472261,53.6714800591
1-150898,185.283260983,51.8964048359
1-150899,184.871439931,51.7759257611
1-150901,185.100410901,51.9854875188
1-150906,185.148424488,52.2576400531
1-150907,185.500876781,51.9877819007
1-150938,183.883908009,51.9130382422
1-150947,183.263994977,51.6485972672
1-150962,182.880864787,51.8634562239
1-150965,183.38826,52.30109
1-150991,182.027687739,52.3391185232
1-151019,181.36829764,51.4799396339
1-151120,183.204134464,52.9033000181
1-151200,188.248278968,52.2055219129
1-151202,187.741762957,51.3441438592
1-151205,187.744495284,51.6099070757
1-151237,187.261176752,52.3642013875
1-151258,186.985068971,52.5234740639
1-151264,186.780073597,51.8871267424
1-151266,186.730077143,52.0756532973
1-151296,185.756975092,51.9692825283
1-151303,186.066483435,51.2696548071
1-151307,185.326438229,52.2010036082
1-151330,184.83869171,52.6938750466
1-151386,186.743438715,53.6845795523
1-151408,186.645171934,52.9929646614
1-151414,186.787108803,53.1568434376
1-151418,186.99160515,53.0428344045
1-151428,187.114895374,53.5944301773
1-151429,187.17995213,53.3576933919
1-151624,187.778251994,52.4143339538
1-151637,188.083274884,53.0865819307
1-151639,187.684892464,52.8941984091
1-151640,187.676530729,52.9396294948
1-151674,188.618978715,53.1769021906
1-151695,189.563156757,53.0511238654
1-151702,190.190765017,53.1193329386
1-151713,190.322775754,52.7966303568
1-151780,194.966486933,51.2121754672
1-151797,194.347709985,51.0995578862
1-151831,193.877108145,52.0604218621
1-151832,193.838170045,51.8572469654
1-151874,192.362732058,51.5819077397
1-151879,192.292599801,52.1052134847
1-151896,191.488926719,51.3368778754
1-151914,191.439276951,52.950894267
1-151950,192.529595736,52.8501580981
1-151970,192.819716572,52.4863058892
1-151997,193.65737745,53.09004511
1-152000,193.682516237,52.935429032
1-152010,194.453138306,52.7792658133
1-152017,194.10533937,52.2958868332
1-152018,194.11460142,52.279470468
1-152019,194.043669892,52.2765747701
1-152028,194.493706457,52.7901877663
1-152034,194.49632713,52.2612233317
1-152039,194.665772663,52.9804192349
1-152040,194.72162,53.07391
1-152047,195.213529957,52.5674204262
1-152053,194.980735927,52.5732195471
1-152056,195.258919229,52.1892428859
1-152073,197.858872424,51.4956008644
1-152093,197.388284112,51.5006979159
1-152106,197.12842,50.64205
1-152118,197.346614147,51.5112691735
1-152133,196.752243098,51.423495978
1-152139,196.622495745,51.6616073084
1-152193,195.668427838,51.7789409671
1-152201,195.23277669,50.8673394378
1-152235,194.974123851,52.7650996597
1-152239,195.356196699,52.6450538631
1-152243,194.760568602,52.6244718796
1-152263,195.604075787,52.2064684034
1-152292,196.182998358,52.5268777004
1-152300,196.545558809,52.110895055
1-152301,196.866556888,52.4049923997
1-152306,196.790791849,52.5464069377
1-152311,196.741608912,52.2574033442
1-152316,197.073055183,52.0079507823
1-152334,197.0953699,52.6233522281
1-152337,197.296063077,52.0209208791
1-152384,115.163253596,27.6111775772
1-152389,114.83597,27.36062
1-152474,114.457953082,28.6528915052
1-152524,115.048389131,28.3946405429
1-152527,115.07567,28.46421
1-152563,115.650389413,28.2614765449
1-152566,116.526085294,29.2108610114
1-152567,116.511679886,28.878071563
1-152579,117.317912806,29.6647874781
1-152587,116.239350213,28.9275044259
1-152596,116.835692191,29.4129340233
1-152618,115.963601541,28.3577842123
1-152632,116.49261901,29.715400785
1-152666,115.365629992,29.6691774656
1-152675,115.315592178,29.1346497684
1-152700,116.534396081,31.0199425364
1-152719,116.605086099,30.4404922234
1-152720,116.635303741,30.4907481287
1-152742,116.771614003,30.9368164997
1-152743,116.825263443,30.9904274865
1-152763,116.825825811,30.0655150464
1-152769,117.175198816,30.1717551062
1-152770,117.146319291,30.1543656985
1-152777,117.11645399,30.0690961635
1-152791,117.397790677,30.4166290497
1-152806,117.60499,30.22569
1-152828,117.929431767,30.4487515558
1-152830,117.684629327,30.3463741575
1-152936,117.672311798,31.6424041483
1-153018,118.584900499,32.774615736
1-153028,118.31988726,32.5437329364
1-153035,118.809562726,33.3532344702
1-153038,118.774403646,32.7286684209
1-153077,119.222008851,32.3455937769
1-153082,119.200248334,33.2544789221
1-153086,119.343027844,33.0624288175
1-153103,119.738336353,32.6122499726
1-153116,120.870599778,33.4623917158
1-153127,120.805213561,33.132338795
1-153142,120.489596539,33.1645908106
1-153151,121.130860827,33.8845068552
1-153153,120.315161065,32.8489095112
1-153155,120.348598309,32.8838040043
1-153207,119.858847863,32.9690705321
1-153224,119.391336001,33.1214510849
1-153246,119.044357491,33.2450541018
1-153247,119.365308277,33.2579353993
1-153248,119.26794553,33.0890110814
1-153254,119.023049929,33.7445400973
1-153260,118.917362877,33.706038417
1-153263,119.048155977,33.6785670564
1-153279,119.546258979,34.3414830955
1-153284,120.439770501,34.7578795129
1-153293,120.662607821,34.7764748414
1-153300,120.674558679,34.9446437099
1-153317,120.75370272,35.1591455551
1-153332,120.510214963,34.6985910153
1-153339,120.669394113,34.5214481697
1-153357,120.935390177,35.3428778906
1-153360,120.885107167,34.9655998133
1-153402,121.988292284,34.2273271723
1-153412,123.061819419,35.1571384443
1-153518,122.194114188,35.4369387111
1-153556,121.942383602,34.7771614059
1-153589,122.11350534,36.8374284802
1-153608,121.367176743,35.9466955876
1-153613,122.390684521,36.9852665635
1-153627,121.779937488,36.2334785413
1-153635,122.734117936,36.828123263
1-153693,122.984477119,36.4242678945
1-153696,122.921386026,36.1157754382
1-153713,123.253441576,36.5330040267
1-153723,123.092211293,36.2836131709
1-153901,123.857378368,37.3405186037
1-153938,123.10611,37.730217
1-153942,123.647988384,38.5503483448
1-153993,124.305616482,38.0125501806
1-153995,124.160275453,37.8424604665
1-154031,125.295179336,38.4315829397
1-154037,125.255644465,38.697230604
1-154041,125.237180839,38.6339441891
1-154047,125.481135257,38.3774462494
1-154049,125.57832,38.26645
1-154273,125.28949893,39.6983789266
1-154281,126.502393896,40.9811149677
1-155337,136.156282887,44.874731539
1-155440,136.476492743,46.259107066
1-155456,136.793850517,46.2111457117
1-155463,137.562456488,46.2932696556
1-155541,138.37190266,46.6142215927
1-155558,137.03265263,45.9209619515
1-155903,141.190236455,49.4448016737
1-155926,141.539307103,49.3102016203
1-155975,142.778167545,49.0797456578
1-155978,143.010196099,48.551093077
1-156011,144.059863049,48.7456976861
1-156037,143.754018642,48.9767418599
1-156039,143.940659163,49.0232113878
1-156061,143.697034579,48.7475756651
1-156062,143.288053477,49.0503236816
1-156074,143.184618775,48.7963482386
1-156137,144.031088241,50.4392201284
1-156154,142.713904348,50.3188614584
1-158882,203.000954311,-2.7154414616
1-158995,201.251553966,-1.39793084856
1-159093,202.715315842,-1.778672768
1-159169,203.07932098,-1.69429263828
1-159265,203.095968218,-2.48592309572
1-159278,202.903771158,-2.70896851712
1-159289,202.786524678,-2.62170252038
1-159357,202.459791781,-1.42899963115
1-159367,202.615122333,-1.69130987366
1-159382,202.816626911,-1.64391596369
1-159388,203.031072161,-1.69675203342
1-159391,202.859574784,-1.68532654093
1-159436,202.906948642,-1.87333384971
1-159437,202.912434874,-1.77023857457
1-1595,151.631523897,1.14171903946
1-159682,204.680676363,-1.7041980007
1-159685,204.726291299,-1.77792406035
1-163511,116.596108052,23.0932631415
